ano_trimestre,mes_central,ano_encuesta,mes_encuesta,region,provincia,r_p_c,estrato,tipo,conglomerado,id_identificacion,hogar,idrph,nro_linea,edad,tramo_edad,sexo,parentesco,curso,nivel,termino_nivel,estudia_actual,cine,est_conyugal,proveedor,orig1,orig2,orig3,nacionalidad,mig1,mig2_cod,mig3_cod,mig4,mig5_cod,mig6_cod,a1,a2,a3,a4,a5,a6,a6_otro,a7,a8,b1,b2,b3,b4,b5,b6,b7a_1,b7a_2,b7a_3,b7b_1,b7b_2,b7b_3,b7b_4,b8,b9,b10,b11_proxy,b12,b13_rev4cl_caenes,i1,i2,i3,i3_v,i4,i5,i6,i7,b14_rev4cl_caenes,b15_1,b15_2,b16,b16_otro,b17_mes,b17_ano,b18_codigo,b18_region,b18_varias,ocup_honorarios,plataformas_digitales,pd_especifique,b19,dependencia_segunda,sda_pd,sda_pd_especifique,turno,turno_d,turno_de,turno_h,turno_t,c2_1_1,c2_1_2,c2_1_3,c2_2_1,c2_2_2,c2_2_3,c3_1,c3_2,c3_3,turno_cont_d,turno_cont_de,turno_cont_h,turno_cont_t,c4,c5,c6,c7,c8,c9,c9_otro,adicionales_h,adicionales_d,adicionales_t,c10,c11,c12,habituales,efectivas,e2,e3_1,e3_2,e3_3,e3_4,e3_5,e3_6,e3_7,e3_8,e3_9,e3_10,e3_11,e3_12,e3_total,e4,e5,e5_dia,e5_sem,e5_mes,e5_ano,e6_mes,e6_ano,e7,e9,e9_otro,e10,deseo_trabajar,e11,e12,e12_otro,e13,e21_mes,e21_ano,e21_tramo,e22,e23,e23_otro,e24,e24_otro,activ,obe,tpi,id,ftp,cae_general,cae_especifico,categoria_ocupacion,ocup_form,r_p_rev4cl_caenes,sector,fact_anual
2023,11,2023,11,5,58,5804,5800112,1,32568,131697,1,13491992480,1,77,12.0,1,1,6,6,1,2,5,1,1,2,,,152,1,,,2,5101.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,6.0,,1.0,11.0,2021.0,1.0,4.0,,,,,3.0,,,0.0,0.0,9,17,0,,,,"36,7007938520497"
2023,2,2023,3,3,33,3301,3200110,1,21252,143003,1,5366042083,2,39,5.0,2,4,4,5,1,2,5,3,0,2,,,152,1,,,1,,,2.0,2.0,,,1.0,8.0,,2.0,1.0,3.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,17.0,1.0,1.0,2.0,,88.0,2020.0,3301.0,3.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,4.0,2.0,8.0,,,,,,,,,,,,2.0,,1.0,8.0,4.0,,3.0,3.0,9.0,1.0,1.0,2.0,8.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,3,6,2,2.0,17.0,2.0,"15,0789308756586"
2023,5,2023,5,6,61,6109,6100320,3,32921,106064,1,1082309500,1,62,10.0,1,1,2,4,2,2,5,1,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,8.0,2.0,,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,8.0,2.0,7.0,1.0,,88.0,2021.0,6109.0,6.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,6.0,3.0,18.0,,,,6.0,3.0,18.0,,,,,,2.0,,2.0,,,,,,,2.0,,,18.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,2.0,8.0,1.0,"21,5204231378936"
2023,11,2023,10,4,43,4301,4300111,1,21279,148287,1,12988230523,1,62,10.0,1,1,7,3,2,2,4,2,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,1.0,88.0,2023.0,1.0,3.0,,,,,3.0,,,0.0,1.0,8,12,0,,,,"37,3340057509812"
2023,8,2023,7,1,11,1107,1100111,1,13324,129292,1,9726458469,2,38,5.0,2,2,3,4,2,2,5,2,0,2,,,604,1,,,3,,604.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,13,0,,,,"55,5153178953601"
2023,5,2023,5,13,131,13128,13100511,1,36815,113146,1,1723663184,4,32,4.0,1,5,4,4,1,1,5,2,0,2,,,604,1,,,3,,604.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,1.0,26.0,4.0,5.0,2023.0,5.0,2023.0,3.0,,,,,1.0,,,1.0,88.0,2023.0,5.0,1.0,11.0,TERMINO DE CONTRATO,,,2.0,,,,,4,8,0,,,,"129,543033753946"
2023,11,2023,12,5,55,5501,5500120,3,17995,161438,1,10166453521,1,63,10.0,1,1,6,3,2,2,3,3,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,1.0,4.0,,8.0,,7.0,2009.0,5501.0,5.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,1.0,1.0,"21,3129324392978"
2023,2,2023,1,14,141,14108,14100320,3,24386,121423,1,606160064,3,25,3.0,2,4,4,5,1,2,5,3,0,1,1.0,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,1.0,2.0,8.0,,1.0,7.0,2022.0,1.0,2.0,,,3.0,,3.0,,,0.0,0.0,9,21,0,,,,"12,2723201850692"
2023,5,2023,6,13,136,13605,13600113,1,36365,162667,1,14686558913,4,18,1.0,1,4,3,4,2,1,5,3,0,2,,,152,2,13302.0,,2,1101.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,3.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,15,0,,,,"176,781294419074"
2023,8,2023,7,3,32,3202,3100210,1,25231,146728,1,11271539243,1,71,12.0,2,1,6,3,1,2,3,4,1,2,,,152,1,,,2,1101.0,,2.0,1.0,1.0,,,,,,,9.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,19.0,1.0,1.0,5.0,,4.0,2023.0,3202.0,3.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,5.0,1.0,5.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,5.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,2,3,2,2.0,19.0,2.0,"13,0122241236313"
2023,11,2023,10,7,73,7304,7300210,1,23525,148648,1,18625368150,2,42,6.0,1,1,4,5,1,2,5,2,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,8.0,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,2.0,1.0,8.0,1.0,1.0,6.0,,7.0,2020.0,7304.0,7.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,888.0,5.0,44.0,,,,,,,,,,,,2.0,,2.0,,,,8.0,1.0,8.0,1.0,1.0,1.0,44.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,5.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,1,1,2,1.0,8.0,1.0,"46,4195171613023"
2023,2,2023,1,7,71,7101,7100112,1,30162,139692,1,10618455560,1,60,10.0,2,1,4,4,1,2,5,1,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,5.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,88.0,0.0,,,,,7.0,1.0,4.0,1.0,,88.0,2018.0,7101.0,7.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,7.0,1.0,"31,9974727318052"
2023,5,2023,5,5,55,5502,5500112,1,27115,150264,1,17128119775,3,21,2.0,1,4,2,9,2,1,7,3,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,1.0,,,2.0,,,,,,,,,3.0,,,0.0,1.0,8,14,0,,,,"72,8583259074824"
2023,11,2023,10,13,131,13105,13100413,1,24392,175799,1,10282530685,2,18,1.0,1,4,3,5,2,1,5,3,0,2,,,152,1,,,2,13110.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,3.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,15,0,,,,"86,411533866445"
2023,11,2023,11,10,102,10208,10200221,3,14024,149312,1,18867351713,7,26,3.0,2,9,1,7,2,1,6,3,0,1,1.0,,152,2,10201.0,,2,10210.0,,1.0,,1.0,,,,,,,5.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,1.0,2.0,14.0,1.0,1.0,1.0,0.0,,,,,17.0,3.0,,1.0,,2.0,2023.0,10201.0,10.0,1.0,2.0,2.0,,2.0,,,,1.0,4.0,4.0,12.0,48.0,888.0,888.0,42.0,,,,888.0,888.0,42.0,4.0,4.0,12.0,48.0,,2.0,,2.0,,,,,,,2.0,,,42.0,42.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,14.0,1.0,"21,0040731958318"
2023,11,2023,11,8,81,8111,8100212,1,13090,167628,1,9774601518,2,42,6.0,1,4,4,5,1,2,5,3,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,19.0,1.0,1.0,1.0,,10.0,2022.0,8111.0,8.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,4.0,2.0,8.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,8.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,2,2.0,19.0,2.0,"33,8875838531211"
2023,2,2023,1,10,101,10102,10100210,1,35482,79542,1,588138603,1,59,9.0,1,1,5,9,1,2,7,2,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,2.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,,1.0,2022.0,10102.0,10.0,1.0,1.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,2,1.0,13.0,1.0,"30,9187471790809"
2023,2,2023,2,5,51,5101,5100112,1,14139,113986,1,1496063745,1,66,11.0,1,1,4,9,1,2,7,4,1,2,,,152,1,,,2,12101.0,,2.0,2.0,,,1.0,8.0,,2.0,1.0,2.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,99.0,,4.0,,6.0,1.0,1.0,2.0,,88.0,2020.0,5101.0,5.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,7.0,5.0,35.0,,,,,,,,,,,,2.0,,1.0,35.0,4.0,,2.0,5.0,10.0,1.0,1.0,2.0,35.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,3,6,2,2.0,6.0,2.0,"39,6077246400631"
2023,8,2023,8,8,83,8306,8300210,1,10612,149157,1,13123225058,1,79,12.0,1,1,5,3,2,2,3,1,1,1,1.0,,152,1,,,2,10201.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,6.0,,1.0,11.0,2003.0,4.0,4.0,,,,,3.0,,,0.0,0.0,9,17,0,,,,"29,1802223204207"
2023,5,2023,4,1,11,1107,1100112,1,44467,120441,1,14895561185,3,83,12.0,1,8,4,4,1,2,5,4,0,2,,,152,1,,,2,1101.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,6.0,,1.0,88.0,2006.0,4.0,4.0,,,,,3.0,,,0.0,0.0,9,17,0,,,,"43,6287375747212"
2023,8,2023,8,13,131,13124,13100512,1,38279,131079,1,16262950552,1,72,12.0,1,1,8,3,1,2,4,1,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,2.0,5.0,,1.0,88.0,2021.0,1.0,2.0,,,3.0,,3.0,,,0.0,0.0,9,19,0,,,,"65,1771814280807"
2023,8,2023,7,5,56,5602,5600210,1,43900,148437,1,6511096278,4,22,2.0,1,4,2,9,2,2,7,3,0,2,,,152,1,,,2,13303.0,,1.0,,1.0,,,,,,,5.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,15.0,5.0,,1.0,,7.0,2022.0,5602.0,5.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,4,1.0,15.0,1.0,"127,6713786619"
2023,11,2023,12,5,55,5501,5500113,1,17796,179775,1,273844354933,2,32,4.0,2,4,5,9,1,2,7,3,0,2,,,152,1,,,2,5101.0,,1.0,,1.0,,,,,,,3.0,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,3.0,1.0,18.0,2.0,8.0,2.0,,1.0,2012.0,5103.0,5.0,2.0,1.0,1.0,INSTAGRAM,2.0,,,,2.0,,,,,6.0,2.0,12.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,12.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,1,1.0,18.0,1.0,"25,8481848345479"
2023,2,2023,2,16,161,16101,16100113,1,29051,142584,1,3526116365,1,42,6.0,1,1,1,7,2,2,6,1,1,2,,,152,1,,,1,,,2.0,2.0,,,1.0,2.0,,,,8.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,88.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,3.0,5.0,,1.0,,9.0,2013.0,16206.0,16.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,888.0,6.0,45.0,,,,888.0,6.0,45.0,,,,,,2.0,,1.0,45.0,3.0,,,,,2.0,,,45.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,3,5,3,1.0,3.0,1.0,"57,2716410085289"
2023,8,2023,8,14,142,14203,14200120,3,11508,132342,1,15261357754,1,39,5.0,1,1,1,4,2,2,5,2,1,1,1.0,,152,1,,,1,,,2.0,2.0,,,1.0,1.0,,,,9.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,1.0,3.0,,1.0,,99.0,2021.0,14203.0,14.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,1.0,45.0,1.0,,2.0,5.0,10.0,1.0,1.0,1.0,45.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,3,5,3,1.0,1.0,1.0,"14,321987890148"
2023,2,2023,1,12,123,12301,12000112,1,42218,112111,1,1083231489,2,24,2.0,2,4,3,8,1,1,6,3,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,7.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,88.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,8.0,5.0,,1.0,,1.0,2023.0,12301.0,12.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,8.0,1.0,"16,7189405387097"
2023,8,2023,8,3,31,3101,3100111,1,20503,150014,1,15809662187,2,62,10.0,2,2,8,3,1,2,4,1,0,2,,,152,1,,,2,3202.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,88.0,2012.0,4.0,3.0,,,,,3.0,,,0.0,0.0,9,13,0,,,,"12,9680277915041"
2023,8,2023,9,7,71,7101,7100112,1,28332,163357,1,4145798089,1,49,7.0,2,1,4,4,1,2,5,5,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,5.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,7.0,1.0,1.0,5.0,,1.0,2023.0,7101.0,7.0,1.0,2.0,1.0,FACEBOOK,1.0,1.0,2.0,,2.0,,,,,3.0,3.0,9.0,2.0,2.0,4.0,,,,,,,,,2.0,,2.0,,,,5.0,2.0,10.0,1.0,1.0,1.0,9.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,1,1,2,2.0,7.0,2.0,"37,5903956769316"
2023,5,2023,6,7,74,7403,7400220,3,23544,134391,1,380159490,1,54,8.0,1,1,4,4,1,2,5,1,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,1.0,1.0,3.0,8.0,,8.0,2019.0,7403.0,7.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,888.0,6.0,45.0,,,,888.0,6.0,45.0,,,,,,2.0,,1.0,8.0,1.0,,,,,2.0,,,45.0,37.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,1.0,1.0,"31,0386919081911"
2023,11,2023,10,16,161,16101,16100111,1,13731,157526,1,812379287,2,34,4.0,1,3,4,4,1,2,5,2,0,2,,,152,1,,,2,16103.0,,1.0,,1.0,,,,,,,8.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,14.0,5.0,,6.0,,88.0,2004.0,16101.0,16.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,6.0,54.0,,,,9.0,6.0,54.0,,,,,,2.0,,2.0,,,,,,,2.0,,,54.0,54.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,14.0,1.0,"41,1415202903206"
2023,11,2023,12,13,131,13110,13100312,1,37839,135887,1,15230633263,1,73,12.0,2,1,4,4,1,2,5,4,1,2,,,152,1,,,2,8204.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,15.0,,,1.0,1.0,,,1.0,88.0,2023.0,1.0,4.0,,,,,3.0,,,0.0,1.0,8,26,0,,,,"83,3923104721645"
2023,8,2023,7,8,81,8101,8100313,1,26280,120901,1,590379369,2,21,2.0,1,4,1,9,2,1,7,3,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,2.0,3.0,,1.0,1.0,2023.0,1.0,3.0,,,,,3.0,,,0.0,0.0,9,15,0,,,,"38,3216469371374"
2023,8,2023,8,4,43,4302,4300220,3,33020,167656,1,15832418453,2,63,10.0,2,3,6,3,2,2,3,2,0,2,,,152,1,,,1,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,2.0,2.0,8.0,,1.0,88.0,1997.0,4.0,2.0,,,2.0,,3.0,,,0.0,0.0,9,21,0,,,,"12,990170079661"
2023,8,2023,7,5,51,5109,5100211,1,34967,157843,1,8138626493,1,71,12.0,2,1,2,11,1,2,8,3,1,2,,,152,1,,,2,5101.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,1.0,1.0,,,1.0,88.0,2022.0,1.0,4.0,,,,,3.0,,,0.0,1.0,8,18,0,,,,"45,3722351857411"
2023,5,2023,4,13,131,13118,13100312,1,42133,129565,1,12386865819,1,47,7.0,1,1,3,8,1,2,6,3,1,1,1.0,,152,2,13119.0,,2,13120.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,1.0,15.0,2.0,4.0,2023.0,1.0,2023.0,1.0,,,,,1.0,,,1.0,2.0,2023.0,1.0,3.0,,,,,2.0,,,,,4,8,0,,,,"160,505060827335"
2023,8,2023,8,10,101,10105,10100310,1,28132,130943,1,7617587670,2,41,6.0,2,2,5,3,2,2,3,1,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,13,0,,,,"34,6787923955344"
2023,11,2023,12,3,31,3101,3100111,1,36338,163303,1,755361624,2,66,11.0,2,2,1,4,2,2,5,1,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,,,1.0,12.0,2018.0,3.0,3.0,,,,,3.0,,,0.0,1.0,8,12,0,,,,"16,6429199377293"
2023,11,2023,10,5,51,5101,5100112,1,33981,173835,1,14355634986,2,34,4.0,1,3,5,9,1,2,7,2,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,23.0,5.0,10.0,2023.0,10.0,2022.0,3.0,,,,,1.0,,,1.0,8.0,2022.0,1.0,3.0,,,,,2.0,,,,,4,8,0,,,,"56,4229290806602"
2023,2,2023,1,5,51,5101,5100111,1,21506,138248,1,8940418841,2,58,9.0,2,2,4,4,1,2,5,1,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,20.0,,,,,1.0,1998.0,5101.0,5.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,4.0,3.0,12.0,,,,4.0,3.0,12.0,,,,,,2.0,,2.0,,,,,,,2.0,,,12.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,5,2.0,20.0,3.0,"48,0526853498963"
2023,8,2023,7,13,131,13105,13100412,1,27848,166940,1,12107059529,3,28,3.0,1,6,4,4,1,2,5,3,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,1.0,2023.0,1.0,2.0,,,10.0,DICE QUE; POR MOTIVOS PERSONALES,3.0,,,0.0,0.0,9,13,0,,,,"161,89476018359"
